month,customer_id,segment_id,plant_id,currency,volume_t,net_sales_local,net_sales_eur,orders,deliveries,freight_local,freight_eur,order_handling_local,order_handling_eur
2024-10,C041,S1,P5,EUR,392.47,402378.96,402378.96,31,24,9240.0,9240.0,27280.0,27280.0
2024-11,C041,S1,P5,EUR,368.71,376353.21,376353.21,30,22,8470.0,8470.0,26400.0,26400.0
2024-12,C041,S1,P5,EUR,358.81,366403.23,366403.23,29,21,8085.0,8085.0,25520.0,25520.0
2025-01,C041,S1,P5,EUR,358.02,372846.85,372846.85,29,21,8484.0,8484.0,26245.0,26245.0
2025-02,C041,S1,P5,EUR,326.04,340827.01,340827.01,26,20,8080.0,8080.0,23530.0,23530.0
2025-03,C041,S1,P5,EUR,393.57,410313.83,410313.83,32,24,9696.0,9696.0,28960.0,28960.0
2025-04,C041,S1,P5,EUR,364.68,379647.97,379647.97,29,22,8888.0,8888.0,26245.0,26245.0
2025-05,C041,S1,P5,EUR,360.57,377593.47,377593.47,29,22,8888.0,8888.0,26245.0,26245.0
2025-06,C041,S1,P5,EUR,360.6,378237.04,378237.04,29,22,8888.0,8888.0,26245.0,26245.0
2025-07,C041,S1,P5,EUR,353.65,369284.26,369284.26,28,21,8484.0,8484.0,25340.0,25340.0
2025-08,C041,S1,P5,EUR,334.57,349674.42,349674.42,27,20,8080.0,8080.0,24435.0,24435.0
2025-09,C041,S1,P5,EUR,384.31,400045.52,400045.52,31,23,9292.0,9292.0,28055.0,28055.0
2025-10,C041,S1,P5,EUR,426.7,443400.01,443400.01,34,26,10504.0,10504.0,30770.0,30770.0
2025-11,C041,S1,P5,EUR,446.21,463681.16,463681.16,36,27,10908.0,10908.0,32580.0,32580.0
2025-12,C041,S1,P5,EUR,398.5,412532.93,412532.93,32,24,9696.0,9696.0,28960.0,28960.0
2024-01,C042,S1,P2,EUR,368.51,366912.84,366912.84,24,28,10780.0,10780.0,21120.0,21120.0
2024-02,C042,S1,P2,EUR,353.34,350219.36,350219.36,23,27,10395.0,10395.0,20240.0,20240.0
2024-03,C042,S1,P2,EUR,407.31,405341.64,405341.64,27,31,11935.0,11935.0,23760.0,23760.0
2024-04,C042,S1,P2,EUR,393.46,392757.2,392757.2,26,30,11550.0,11550.0,22880.0,22880.0
2024-05,C042,S1,P2,EUR,377.49,374705.2,374705.2,25,29,11165.0,11165.0,22000.0,22000.0
2024-06,C042,S1,P2,EUR,409.11,411115.58,411115.58,27,31,11935.0,11935.0,23760.0,23760.0
2024-07,C042,S1,P2,EUR,310.1,309487.54,309487.54,20,24,9240.0,9240.0,17600.0,17600.0
2024-08,C042,S1,P2,EUR,382.05,380482.05,380482.05,25,29,11165.0,11165.0,22000.0,22000.0
2024-09,C042,S1,P2,EUR,403.59,404792.36,404792.36,26,31,11935.0,11935.0,22880.0,22880.0
2024-10,C042,S1,P2,EUR,383.09,383002.88,383002.88,25,29,11165.0,11165.0,22000.0,22000.0
2024-11,C042,S1,P2,EUR,390.94,389510.77,389510.77,26,30,11550.0,11550.0,22880.0,22880.0
2024-12,C042,S1,P2,EUR,358.95,358565.25,358565.25,23,27,10395.0,10395.0,20240.0,20240.0
2025-01,C042,S1,P2,EUR,444.44,426578.36,426578.36,29,34,13736.0,13736.0,26245.0,26245.0
2025-02,C042,S1,P2,EUR,430.25,414605.39,414605.39,28,33,13332.0,13332.0,25340.0,25340.0
2025-03,C042,S1,P2,EUR,475.11,459514.33,459514.33,31,36,14544.0,14544.0,28055.0,28055.0
2025-04,C042,S1,P2,EUR,428.75,411398.93,411398.93,28,33,13332.0,13332.0,25340.0,25340.0
2025-05,C042,S1,P2,EUR,446.01,431039.7,431039.7,29,34,13736.0,13736.0,26245.0,26245.0
2025-06,C042,S1,P2,EUR,408.93,395067.89,395067.89,27,31,12524.0,12524.0,24435.0,24435.0
2025-07,C042,S1,P2,EUR,388.07,373890.26,373890.26,25,30,12120.0,12120.0,22625.0,22625.0
2025-08,C042,S1,P2,EUR,424.97,410703.93,410703.93,28,32,12928.0,12928.0,25340.0,25340.0
2025-09,C042,S1,P2,EUR,497.88,478150.61,478150.61,32,38,15352.0,15352.0,28960.0,28960.0
2025-10,C042,S1,P2,EUR,510.69,492072.45,492072.45,33,39,15756.0,15756.0,29865.0,29865.0
2025-11,C042,S1,P2,EUR,499.39,482491.06,482491.06,33,38,15352.0,15352.0,29865.0,29865.0
2025-12,C042,S1,P2,EUR,416.58,402859.48,402859.48,27,32,12928.0,12928.0,24435.0,24435.0
2024-01,C043,S2,P1,EUR,390.01,393149.42,393149.42,31,26,10010.0,10010.0,27280.0,27280.0
2024-02,C043,S2,P1,EUR,426.09,427648.08,427648.08,34,28,10780.0,10780.0,29920.0,29920.0
2024-03,C043,S2,P1,EUR,427.63,427716.18,427716.18,34,28,10780.0,10780.0,29920.0,29920.0
2024-04,C043,S2,P1,EUR,406.77,406825.51,406825.51,32,27,10395.0,10395.0,28160.0,28160.0
2024-05,C043,S2,P1,EUR,445.34,445508.02,445508.02,35,29,11165.0,11165.0,30800.0,30800.0
2024-06,C043,S2,P1,EUR,413.28,415762.87,415762.87,33,27,10395.0,10395.0,29040.0,29040.0
2024-07,C043,S2,P1,EUR,348.05,349174.07,349174.07,27,23,8855.0,8855.0,23760.0,23760.0
2024-08,C043,S2,P1,EUR,407.31,405502.41,405502.41,32,27,10395.0,10395.0,28160.0,28160.0
2024-09,C043,S2,P1,EUR,415.07,417571.34,417571.34,33,27,10395.0,10395.0,29040.0,29040.0
2024-10,C043,S2,P1,EUR,442.94,447318.38,447318.38,35,29,11165.0,11165.0,30800.0,30800.0
2024-11,C043,S2,P1,EUR,451.66,453060.09,453060.09,36,30,11550.0,11550.0,31680.0,31680.0
2024-12,C043,S2,P1,EUR,394.21,396982.92,396982.92,31,26,10010.0,10010.0,27280.0,27280.0
2025-01,C043,S2,P1,EUR,382.53,390843.41,390843.41,30,25,10100.0,10100.0,27150.0,27150.0
2025-02,C043,S2,P1,EUR,454.93,462509.18,462509.18,36,30,12120.0,12120.0,32580.0,32580.0
2025-03,C043,S2,P1,EUR,413.74,420588.22,420588.22,33,27,10908.0,10908.0,29865.0,29865.0
2025-04,C043,S2,P1,EUR,457.85,468029.8,468029.8,36,30,12120.0,12120.0,32580.0,32580.0
2025-05,C043,S2,P1,EUR,400.86,406863.02,406863.02,32,26,10504.0,10504.0,28960.0,28960.0
2025-06,C043,S2,P1,EUR,374.81,381969.28,381969.28,30,25,10100.0,10100.0,27150.0,27150.0
2025-07,C043,S2,P1,EUR,393.59,401567.73,401567.73,31,26,10504.0,10504.0,28055.0,28055.0
2025-08,C043,S2,P1,EUR,389.34,395622.21,395622.21,31,26,10504.0,10504.0,28055.0,28055.0
2025-09,C043,S2,P1,EUR,466.49,474183.82,474183.82,37,31,12524.0,12524.0,33485.0,33485.0
2025-10,C043,S2,P1,EUR,425.85,433343.64,433343.64,34,28,11312.0,11312.0,30770.0,30770.0
2025-11,C043,S2,P1,EUR,452.73,464793.24,464793.24,36,30,12120.0,12120.0,32580.0,32580.0
2025-12,C043,S2,P1,EUR,400.87,406042.46,406042.46,32,26,10504.0,10504.0,28960.0,28960.0
2024-01,C044,S3,P2,EUR,539.44,486405.62,486405.62,36,36,13860.0,13860.0,31680.0,31680.0
2024-02,C044,S3,P2,EUR,533.6,481235.05,481235.05,36,35,13475.0,13475.0,31680.0,31680.0
2024-03,C044,S3,P2,EUR,564.42,514373.57,514373.57,38,37,14245.0,14245.0,33440.0,33440.0
2024-04,C044,S3,P2,EUR,556.7,508876.02,508876.02,38,37,14245.0,14245.0,33440.0,33440.0
2024-05,C044,S3,P2,EUR,570.83,519797.56,519797.56,39,38,14630.0,14630.0,34320.0,34320.0
2024-06,C044,S3,P2,EUR,579.92,525696.76,525696.76,39,38,14630.0,14630.0,34320.0,34320.0
2024-07,C044,S3,P2,EUR,477.45,431437.75,431437.75,32,32,12320.0,12320.0,28160.0,28160.0
2024-08,C044,S3,P2,EUR,584.48,529576.84,529576.84,40,39,15015.0,15015.0,35200.0,35200.0
2024-09,C044,S3,P2,EUR,567.95,511753.52,511753.52,38,38,14630.0,14630.0,33440.0,33440.0
2024-10,C044,S3,P2,EUR,620.37,563858.34,563858.34,42,41,15785.0,15785.0,36960.0,36960.0
2024-11,C044,S3,P2,EUR,497.34,449711.54,449711.54,34,33,12705.0,12705.0,29920.0,29920.0
2024-12,C044,S3,P2,EUR,573.21,516851.1,516851.1,39,38,14630.0,14630.0,34320.0,34320.0
2025-01,C044,S3,P2,EUR,547.73,507764.79,507764.79,37,36,14544.0,14544.0,33485.0,33485.0
2025-02,C044,S3,P2,EUR,586.95,540527.11,540527.11,40,39,15756.0,15756.0,36200.0,36200.0
2025-03,C044,S3,P2,EUR,603.58,556731.05,556731.05,41,40,16160.0,16160.0,37105.0,37105.0
2025-04,C044,S3,P2,EUR,605.8,558649.4,558649.4,41,40,16160.0,16160.0,37105.0,37105.0
2025-05,C044,S3,P2,EUR,577.41,530172.96,530172.96,39,38,15352.0,15352.0,35295.0,35295.0
2025-06,C044,S3,P2,EUR,602.35,549981.5,549981.5,41,40,16160.0,16160.0,37105.0,37105.0
2025-07,C044,S3,P2,EUR,572.91,526444.02,526444.02,39,38,15352.0,15352.0,35295.0,35295.0
2025-08,C044,S3,P2,EUR,631.25,581628.58,581628.58,43,42,16968.0,16968.0,38915.0,38915.0
2025-09,C044,S3,P2,EUR,597.46,546999.22,546999.22,40,40,16160.0,16160.0,36200.0,36200.0
2025-10,C044,S3,P2,EUR,652.04,597035.24,597035.24,44,43,17372.0,17372.0,39820.0,39820.0
2025-11,C044,S3,P2,EUR,685.74,636516.2,636516.2,46,45,18180.0,18180.0,41630.0,41630.0
2025-12,C044,S3,P2,EUR,630.25,581551.35,581551.35,43,42,16968.0,16968.0,38915.0,38915.0
2024-01,C045,S1,P4,SEK,493.53,5685387.56,496302.0,50,35,154000.0,13443.32,502500.0,43865.39
2024-02,C045,S1,P4,SEK,490.6,5633252.94,492494.71,50,35,154000.0,13463.66,502500.0,43931.74
2024-03,C045,S1,P4,SEK,533.71,6151975.63,539074.81,54,38,167200.0,14651.12,542700.0,47554.79
2024-04,C045,S1,P4,SEK,551.5,6382069.83,556249.22,56,39,171600.0,14956.33,562800.0,49052.59
2024-05,C045,S1,P4,SEK,517.35,5934519.03,519219.14,52,37,162800.0,14243.59,522600.0,45722.98
2024-06,C045,S1,P4,SEK,519.3,5943438.22,520746.69,53,37,162800.0,14264.06,532650.0,46669.24
2024-07,C045,S1,P4,SEK,401.64,4640600.72,409332.34,41,28,123200.0,10867.07,412050.0,36345.59
2024-08,C045,S1,P4,SEK,466.56,5382604.79,470014.39,47,33,145200.0,12679.01,472350.0,41246.07
2024-09,C045,S1,P4,SEK,478.27,5532560.95,485610.55,48,34,149600.0,13130.87,482400.0,42341.79
2024-10,C045,S1,P4,SEK,501.74,5778231.88,506529.2,51,35,154000.0,13499.89,512550.0,44930.97
2024-11,C045,S1,P4,SEK,603.86,6979510.36,608315.72,61,43,189200.0,16490.17,613050.0,53431.82
2024-12,C045,S1,P4,SEK,516.46,5995515.89,524909.46,52,36,158400.0,13867.97,522600.0,45753.81
2025-01,C045,S1,P4,SEK,516.28,5772135.25,484939.28,52,36,166320.0,13973.18,538200.0,45216.25
2025-02,C045,S1,P4,SEK,560.41,6267812.71,528024.79,57,40,184800.0,15568.27,589950.0,49699.67
2025-03,C045,S1,P4,SEK,563.68,6281112.51,526687.11,57,40,184800.0,15495.95,589950.0,49468.79
2025-04,C045,S1,P4,SEK,589.34,6572943.73,555334.89,60,42,194040.0,16394.05,621000.0,52467.05
2025-05,C045,S1,P4,SEK,542.41,6013534.51,504753.69,55,38,175560.0,14735.85,569250.0,47780.72
2025-06,C045,S1,P4,SEK,605.33,6723546.3,567641.76,61,43,198660.0,16772.06,631350.0,53302.32
2025-07,C045,S1,P4,SEK,506.74,5669841.38,476401.21,51,36,166320.0,13974.83,527850.0,44351.92
2025-08,C045,S1,P4,SEK,573.99,6317306.49,537080.88,58,41,189420.0,16103.99,600300.0,51035.94
2025-09,C045,S1,P4,SEK,603.19,6743486.07,566013.6,61,43,198660.0,16674.5,631350.0,52992.28
2025-10,C045,S1,P4,SEK,634.2,7044450.87,593706.88,64,45,207900.0,17521.83,662400.0,55827.12
2025-11,C045,S1,P4,SEK,609.59,6761757.26,569761.39,62,43,198660.0,16739.55,641700.0,54071.13
2025-12,C045,S1,P4,SEK,567.57,6327760.18,533821.52,58,40,184800.0,15590.07,600300.0,50642.42
2024-01,C046,S1,P4,SEK,124.6,1509761.71,131793.61,33,34,149600.0,13059.23,331650.0,28951.16
2024-02,C046,S1,P4,SEK,131.13,1571330.2,137375.65,35,35,154000.0,13463.66,351750.0,30752.22
2024-03,C046,S1,P4,SEK,133.78,1619013.52,141868.15,35,36,158400.0,13880.0,351750.0,30822.55
2024-04,C046,S1,P4,SEK,123.25,1498538.61,130609.81,32,33,145200.0,12655.36,321600.0,28030.05
2024-05,C046,S1,P4,SEK,144.89,1770997.31,154946.96,38,39,171600.0,15013.52,381900.0,33412.95
2024-06,C046,S1,P4,SEK,151.14,1822233.92,159658.81,40,41,180400.0,15806.12,402000.0,35222.07
2024-07,C046,S1,P4,SEK,106.83,1293205.76,114069.49,28,29,127600.0,11255.18,281400.0,24821.38
2024-08,C046,S1,P4,SEK,118.79,1447719.69,126416.32,31,32,140800.0,12294.8,311550.0,27204.86
2024-09,C046,S1,P4,SEK,140.95,1712074.78,150274.27,37,38,167200.0,14675.68,371850.0,32638.46
2024-10,C046,S1,P4,SEK,155.57,1890681.94,165740.25,41,42,184800.0,16199.87,412050.0,36120.97
2024-11,C046,S1,P4,SEK,137.07,1653553.68,144119.38,36,37,162800.0,14189.22,361800.0,31533.53
2024-12,C046,S1,P4,SEK,134.06,1622509.43,142051.25,35,36,158400.0,13867.97,351750.0,30795.83
2025-01,C046,S1,P4,SEK,136.68,1688303.33,141840.86,36,37,170940.0,14361.33,372600.0,31303.56
2025-02,C046,S1,P4,SEK,152.92,1899260.9,160001.09,40,41,189420.0,15957.47,414000.0,34876.96
2025-03,C046,S1,P4,SEK,146.12,1814335.93,152136.64,38,39,180180.0,15108.55,393300.0,32979.2
2025-04,C046,S1,P4,SEK,159.21,1978067.97,167123.01,42,43,198660.0,16784.39,434700.0,36726.93
2025-05,C046,S1,P4,SEK,145.33,1804784.39,151486.88,38,39,180180.0,15123.64,393300.0,33012.14
2025-06,C046,S1,P4,SEK,140.68,1739792.01,146883.59,37,38,175560.0,14821.82,382950.0,32330.92
2025-07,C046,S1,P4,SEK,121.54,1514591.98,127261.67,32,33,152460.0,12810.26,331200.0,27828.66
2025-08,C046,S1,P4,SEK,154.03,1912338.95,162582.06,41,42,194040.0,16496.77,424350.0,36077.13
2025-09,C046,S1,P4,SEK,167.87,2080741.98,174646.8,44,45,207900.0,17450.06,455400.0,38223.94
2025-10,C046,S1,P4,SEK,156.68,1935388.0,163114.65,41,42,194040.0,16353.71,424350.0,35764.25
2025-11,C046,S1,P4,SEK,167.74,2093446.68,176398.69,44,45,207900.0,17518.14,455400.0,38373.06
2025-12,C046,S1,P4,SEK,148.31,1847631.32,155869.59,39,40,184800.0,15590.07,403650.0,34052.66
2024-01,C047,S3,P2,EUR,164.14,161066.34,161066.34,41,36,13860.0,13860.0,36080.0,36080.0
2024-02,C047,S3,P2,EUR,155.19,150501.29,150501.29,39,34,13090.0,13090.0,34320.0,34320.0
2024-03,C047,S3,P2,EUR,166.4,163302.12,163302.12,42,36,13860.0,13860.0,36960.0,36960.0
2024-04,C047,S3,P2,EUR,167.69,165468.56,165468.56,42,36,13860.0,13860.0,36960.0,36960.0
2024-05,C047,S3,P2,EUR,157.94,154612.33,154612.33,40,34,13090.0,13090.0,35200.0,35200.0
2024-06,C047,S3,P2,EUR,171.54,167946.81,167946.81,43,37,14245.0,14245.0,37840.0,37840.0
2024-07,C047,S3,P2,EUR,158.52,155494.39,155494.39,40,34,13090.0,13090.0,35200.0,35200.0
2024-08,C047,S3,P2,EUR,140.66,137551.86,137551.86,35,31,11935.0,11935.0,30800.0,30800.0
2024-09,C047,S3,P2,EUR,189.36,185526.17,185526.17,48,41,15785.0,15785.0,42240.0,42240.0
2024-10,C047,S3,P2,EUR,170.72,167903.38,167903.38,43,37,14245.0,14245.0,37840.0,37840.0
2024-11,C047,S3,P2,EUR,193.27,188535.44,188535.44,49,42,16170.0,16170.0,43120.0,43120.0
2024-12,C047,S3,P2,EUR,186.62,182911.08,182911.08,47,41,15785.0,15785.0,41360.0,41360.0
2025-01,C047,S3,P2,EUR,181.95,181732.48,181732.48,46,40,16160.0,16160.0,41630.0,41630.0
2025-02,C047,S3,P2,EUR,178.68,178566.43,178566.43,45,39,15756.0,15756.0,40725.0,40725.0
2025-03,C047,S3,P2,EUR,208.09,208040.33,208040.33,52,45,18180.0,18180.0,47060.0,47060.0
2025-04,C047,S3,P2,EUR,181.47,181123.13,181123.13,46,39,15756.0,15756.0,41630.0,41630.0
2025-05,C047,S3,P2,EUR,206.63,207732.7,207732.7,52,45,18180.0,18180.0,47060.0,47060.0
2025-06,C047,S3,P2,EUR,187.76,188332.47,188332.47,47,41,16564.0,16564.0,42535.0,42535.0
2025-07,C047,S3,P2,EUR,169.71,169766.69,169766.69,43,37,14948.0,14948.0,38915.0,38915.0
2025-08,C047,S3,P2,EUR,178.32,178176.8,178176.8,45,39,15756.0,15756.0,40725.0,40725.0
2025-09,C047,S3,P2,EUR,217.04,219194.17,219194.17,55,47,18988.0,18988.0,49775.0,49775.0
2025-10,C047,S3,P2,EUR,187.69,187194.45,187194.45,47,41,16564.0,16564.0,42535.0,42535.0
2025-11,C047,S3,P2,EUR,200.55,200329.66,200329.66,50,44,17776.0,17776.0,45250.0,45250.0
2025-12,C047,S3,P2,EUR,192.96,193219.37,193219.37,49,42,16968.0,16968.0,44345.0,44345.0
2024-01,C048,S1,P3,SEK,71.44,875315.5,76410.06,20,23,101200.0,8834.18,201000.0,17546.16
2024-02,C048,S1,P3,SEK,67.93,832216.06,72757.61,19,22,96800.0,8462.87,190950.0,16694.06
2024-03,C048,S1,P3,SEK,78.54,965404.12,84594.78,22,26,114400.0,10024.45,221100.0,19374.17
2024-04,C048,S1,P3,SEK,75.02,927375.82,80828.33,21,24,105600.0,9203.9,211050.0,18394.72
2024-05,C048,S1,P3,SEK,69.28,855581.28,74855.97,19,23,101200.0,8854.13,190950.0,16706.48
2024-06,C048,S1,P3,SEK,71.19,875617.7,76719.06,20,23,101200.0,8866.85,201000.0,17611.03
2024-07,C048,S1,P3,SEK,63.52,780810.84,68872.79,18,21,92400.0,8150.3,180900.0,15956.6
2024-08,C048,S1,P3,SEK,68.13,837712.89,73149.92,19,22,96800.0,8452.67,190950.0,16673.94
2024-09,C048,S1,P3,SEK,74.66,915977.38,80398.26,21,24,105600.0,9268.85,211050.0,18524.53
2024-10,C048,S1,P3,SEK,76.25,935613.22,82017.38,21,25,110000.0,9642.78,211050.0,18500.99
2024-11,C048,S1,P3,SEK,86.06,1070515.07,93303.27,24,28,123200.0,10737.79,241200.0,21022.36
2024-12,C048,S1,P3,SEK,67.81,833586.8,72980.81,19,22,96800.0,8474.87,190950.0,16717.74
2025-01,C048,S1,P3,SEK,80.56,1012614.21,85073.61,22,26,120120.0,10091.74,227700.0,19129.95
2025-02,C048,S1,P3,SEK,75.36,940910.05,79265.9,21,25,115500.0,9730.17,217350.0,18310.4
2025-03,C048,S1,P3,SEK,77.54,972444.09,81541.89,21,25,115500.0,9684.97,217350.0,18225.35
2025-04,C048,S1,P3,SEK,79.35,1002343.62,84686.01,22,26,120120.0,10148.7,227700.0,19237.92
2025-05,C048,S1,P3,SEK,81.12,1021756.8,85762.46,22,26,120120.0,10082.43,227700.0,19112.29
2025-06,C048,S1,P3,SEK,80.53,1015521.07,85736.33,22,26,120120.0,10141.24,227700.0,19223.79
2025-07,C048,S1,P3,SEK,68.08,851132.4,71515.32,19,22,101640.0,8540.17,196650.0,16523.27
2025-08,C048,S1,P3,SEK,78.36,984278.04,83680.75,22,25,115500.0,9819.51,227700.0,19358.46
2025-09,C048,S1,P3,SEK,85.01,1070311.32,89836.44,24,28,129360.0,10857.81,248400.0,20849.42
2025-10,C048,S1,P3,SEK,76.48,966040.4,81417.96,21,25,115500.0,9734.35,217350.0,18318.28
2025-11,C048,S1,P3,SEK,73.01,915189.73,77116.02,20,24,110880.0,9343.01,207000.0,17442.3
2025-12,C048,S1,P3,SEK,74.3,938803.72,79199.21,21,24,110880.0,9354.04,217350.0,18336.05
2024-01,C049,S1,P4,SEK,157.79,1842851.22,160870.43,54,40,176000.0,15363.8,542700.0,47374.62
2024-02,C049,S1,P4,SEK,157.16,1838467.5,160730.49,54,40,176000.0,15387.04,542700.0,47446.28
2024-03,C049,S1,P4,SEK,156.57,1834186.89,160722.99,54,39,171600.0,15036.67,542700.0,47554.79
2024-04,C049,S1,P4,SEK,164.21,1916768.95,167061.98,57,41,180400.0,15723.33,572850.0,49928.53
2024-05,C049,S1,P4,SEK,175.0,2041627.67,178624.78,60,44,193600.0,16938.33,603000.0,52757.29
2024-06,C049,S1,P4,SEK,166.15,1944165.23,170342.08,57,42,184800.0,16191.64,572850.0,50191.44
2024-07,C049,S1,P4,SEK,130.74,1529858.3,134943.84,45,33,145200.0,12807.62,452250.0,39891.51
2024-08,C049,S1,P4,SEK,150.65,1764658.25,154091.71,52,38,167200.0,14600.07,522600.0,45633.95
2024-09,C049,S1,P4,SEK,192.48,2246826.81,197211.17,66,48,211200.0,18537.7,663300.0,58219.96
2024-10,C049,S1,P4,SEK,170.82,2002798.94,175568.61,59,43,189200.0,16585.58,592950.0,51978.96
2024-11,C049,S1,P4,SEK,174.77,2050760.41,178738.87,60,44,193600.0,16873.67,603000.0,52555.89
2024-12,C049,S1,P4,SEK,174.74,2028203.71,177569.93,60,44,193600.0,16949.75,603000.0,52792.86
2025-01,C049,S1,P4,SEK,165.82,1985138.6,166779.13,57,42,194040.0,16302.05,589950.0,49563.97
2025-02,C049,S1,P4,SEK,169.77,2023505.98,170467.97,59,43,198660.0,16735.89,610650.0,51443.52
2025-03,C049,S1,P4,SEK,182.83,2191514.95,183764.05,63,46,212520.0,17820.34,652050.0,54676.04
2025-04,C049,S1,P4,SEK,177.84,2124476.55,179492.78,61,45,207900.0,17565.06,631350.0,53341.5
2025-05,C049,S1,P4,SEK,182.19,2175085.19,182568.55,63,46,212520.0,17838.14,652050.0,54730.65
2025-06,C049,S1,P4,SEK,169.53,2022729.13,170770.82,58,43,198660.0,16772.06,600300.0,50680.9
2025-07,C049,S1,P4,SEK,152.17,1817415.9,152706.06,52,38,175560.0,14751.21,538200.0,45221.57
2025-08,C049,S1,P4,SEK,162.71,1944985.61,165357.59,56,41,189420.0,16103.99,579600.0,49276.08
2025-09,C049,S1,P4,SEK,195.53,2356842.65,197821.27,67,49,226380.0,19001.18,693450.0,58204.63
2025-10,C049,S1,P4,SEK,191.99,2300222.01,193862.89,66,48,221760.0,18689.95,683100.0,57571.72
2025-11,C049,S1,P4,SEK,203.49,2450279.78,206466.27,70,51,235620.0,19853.89,724500.0,61048.05
2025-12,C049,S1,P4,SEK,167.73,2001327.31,168835.66,58,42,194040.0,16369.57,600300.0,50642.42
2024-01,C050,S1,P1,EUR,123.22,138559.24,138559.24,20,26,10010.0,10010.0,17600.0,17600.0
2024-02,C050,S1,P1,EUR,116.23,130448.35,130448.35,19,25,9625.0,9625.0,16720.0,16720.0
2024-03,C050,S1,P1,EUR,135.6,152628.99,152628.99,22,29,11165.0,11165.0,19360.0,19360.0
2024-04,C050,S1,P1,EUR,108.9,121690.61,121690.61,18,23,8855.0,8855.0,15840.0,15840.0
2024-05,C050,S1,P1,EUR,119.57,134469.16,134469.16,20,25,9625.0,9625.0,17600.0,17600.0
2024-06,C050,S1,P1,EUR,99.23,112235.62,112235.62,16,21,8085.0,8085.0,14080.0,14080.0
2024-07,C050,S1,P1,EUR,95.95,108187.7,108187.7,16,20,7700.0,7700.0,14080.0,14080.0
2024-08,C050,S1,P1,EUR,122.48,138331.72,138331.72,20,26,10010.0,10010.0,17600.0,17600.0
2024-09,C050,S1,P1,EUR,119.31,133361.22,133361.22,20,25,9625.0,9625.0,17600.0,17600.0
2024-10,C050,S1,P1,EUR,134.8,151906.63,151906.63,22,29,11165.0,11165.0,19360.0,19360.0
2024-11,C050,S1,P1,EUR,134.25,150795.11,150795.11,22,28,10780.0,10780.0,19360.0,19360.0
2024-12,C050,S1,P1,EUR,113.93,128389.03,128389.03,19,24,9240.0,9240.0,16720.0,16720.0
2025-01,C050,S1,P1,EUR,128.14,147119.1,147119.1,21,27,10908.0,10908.0,19005.0,19005.0
2025-02,C050,S1,P1,EUR,111.45,128163.01,128163.01,18,24,9696.0,9696.0,16290.0,16290.0
2025-03,C050,S1,P1,EUR,149.27,170221.52,170221.52,24,32,12928.0,12928.0,21720.0,21720.0
2025-04,C050,S1,P1,EUR,130.33,149618.39,149618.39,21,28,11312.0,11312.0,19005.0,19005.0
2025-05,C050,S1,P1,EUR,139.05,159580.91,159580.91,23,29,11716.0,11716.0,20815.0,20815.0
2025-06,C050,S1,P1,EUR,135.77,155073.94,155073.94,22,29,11716.0,11716.0,19910.0,19910.0
2025-07,C050,S1,P1,EUR,113.02,129579.93,129579.93,19,24,9696.0,9696.0,17195.0,17195.0
2025-08,C050,S1,P1,EUR,113.39,130424.83,130424.83,19,24,9696.0,9696.0,17195.0,17195.0
2025-09,C050,S1,P1,EUR,134.44,154537.38,154537.38,22,29,11716.0,11716.0,19910.0,19910.0
2025-10,C050,S1,P1,EUR,125.04,143045.24,143045.24,20,27,10908.0,10908.0,18100.0,18100.0
2025-11,C050,S1,P1,EUR,151.49,174071.5,174071.5,25,32,12928.0,12928.0,22625.0,22625.0
2025-12,C050,S1,P1,EUR,133.03,152536.67,152536.67,22,28,11312.0,11312.0,19910.0,19910.0
2024-01,C051,S2,P3,SEK,85.58,1036247.78,90458.54,15,22,96800.0,8450.09,150750.0,13159.62
2024-02,C051,S2,P3,SEK,76.8,929787.97,81287.96,14,20,88000.0,7693.52,140700.0,12300.89
2024-03,C051,S2,P3,SEK,95.64,1161529.17,101780.49,17,25,110000.0,9638.89,170850.0,14970.95
2024-04,C051,S2,P3,SEK,89.85,1083484.62,94434.49,16,23,101200.0,8820.4,160800.0,14015.03
2024-05,C051,S2,P3,SEK,90.55,1090671.02,95424.29,16,23,101200.0,8854.13,160800.0,14068.61
2024-06,C051,S2,P3,SEK,86.73,1051041.7,92089.2,15,22,96800.0,8481.33,150750.0,13208.27
2024-07,C051,S2,P3,SEK,71.79,870888.92,76818.29,13,19,83600.0,7374.08,130650.0,11524.21
2024-08,C051,S2,P3,SEK,75.73,921241.99,80443.76,13,20,88000.0,7684.25,130650.0,11408.49
2024-09,C051,S2,P3,SEK,99.93,1207203.46,105960.1,18,26,114400.0,10041.25,180900.0,15878.17
2024-10,C051,S2,P3,SEK,89.21,1073914.03,94141.05,16,23,101200.0,8871.36,160800.0,14095.99
2024-11,C051,S2,P3,SEK,99.84,1210510.63,105504.91,18,26,114400.0,9970.8,180900.0,15766.77
2024-12,C051,S2,P3,SEK,90.66,1106227.8,96850.62,16,23,101200.0,8860.09,160800.0,14078.09
2025-01,C051,S2,P3,SEK,89.95,1112109.7,93432.61,16,23,106260.0,8927.31,165600.0,13912.69
2025-02,C051,S2,P3,SEK,97.48,1211501.19,102061.55,17,25,115500.0,9730.17,175950.0,14822.71
2025-03,C051,S2,P3,SEK,87.65,1097291.58,92010.66,15,23,106260.0,8910.17,155250.0,13018.1
2025-04,C051,S2,P3,SEK,88.07,1098308.75,92793.91,16,23,106260.0,8977.7,165600.0,13991.21
